tweet_id,writer,post_date,body,comment_num,retweet_num,like_num,polarity_spacy
1150966186529607680,MelaynaLokosky,2019-07-16,"YES! @AGBecerra when you're done with Johnson & Johnson $JNJ mesh fraud that's harming and killing---please move on to @Tesla $TSLA that's harming and killing, AutoPilot. #ForcedAccountability for using tactics from #TheSociopathicBusinessModel PS,  don't forget about #CA1871",0,0,1,0.0
1153032899706273793,Benzinga,2019-07-21,"Benzinga's Bulls And Bears: Apple, Boeing, Disney, Johnson & Johnson And More $AAPL $ACB $AMD $BA $DIS $JNJ $MGM",0,2,1,0.5
1154838495648571392,MelaynaLokosky,2019-07-26,"CEOs desperate to be #FirstToMarket when launching new tech, putting profit over consumer & patient safety are #SerialKillerCEO (s) from Johnson & Johnson $JNJ CEO Alex Gorsky to Tesla $TSLA SpaceX CEO Elon Musk. <4>",1,0,0,-0.2318181818181818
1157010365986721792,MelaynaLokosky,2019-08-01,Frederic Moll's Johnson & Johnson Auris robotic arm image is no different Elon Musk's Tesla Autopilot image on 60 Minutes. It's a manipulation to distract from previous fraud through dazzling imagery. #TheSociopathicBusinessModel #FraudFormula $JNJ $TSLA $TSLAQ 5 end,0,1,2,0.12083333333333333
1159336822474006528,dividendc2,2019-08-08,Mis TOP10 Compañías mejor gestionadas del mundo Microsoft Corp $MSFTApple Inc $AAPLAmazon  Inc $AMZNJohnson & Johnson $JNJBerkshire Hathaway Inc $BRK.BFacebook Inc $FBAlphabet Inc $GOOGLNestlé SA $NESN: VTXProcter & Gamble Co $PGWalt Disney Co $DIS,0,9,39,0.0
1163516079983026176,fuckCNBC,2019-08-19,Jabil expected to earn $1B in fiscal 2020 off Johnson & Johnson deal https://ift.tt/2zaFq8g $spy $baba $amd $nvda $msft $k $payc $qcom $intc $ba $lmt $r $ea $mo $btc $xrp Check out this article here:,0,0,0,-0.1
1164046862212636672,dividendc2,2019-08-21,"ETF de PFM Invesco Dividend Achievers Princ PosicMicrosoft Corp $MSFT 4,38%Johnson & Johnson $JNJ 3,90%Exxon Mobil Corp $XOM 3.73%Walmart Inc $WMT 3,41%Visa Inc $V 3,32%Procter & Gamble C $PG 3.08%Verizon Communications $VZ 2,85%AT&T Inc $T 2,73%Chevron Corp $CVX 2,67%",1,2,3,0.0
1164489241390399488,fuckCNBC,2019-08-22,3 Days Left Until Johnson & Johnson (NYSE:JNJ) Trades Ex-Dividend https://ift.tt/2L32Th0 $spy $baba $aapl $amzn $bidu $ebay $jd $nvda $amd $tsla $mcd $dpz $mo $m $jpm $gs $nflx $fb $twtr,0,0,0,0.0
1166273436966150144,fuckCNBC,2019-08-27,Johnson & Johnson found guilty in opioid lawsuit in Oklahoma https://ift.tt/2ZgmOmC $spy $baba $aapl $amzn $bidu $ebay $jd $nvda $amd $tsla $mcd $dpz $mo $m $jpm $gs $nflx $fb $twtr,0,0,0,-0.5
1166339779459538945,JorelLaraKalel,2019-08-27,"Stocks making the biggest moves premarket: JM Smucker, Papa John’s and Johnson & Johnson https://cnb.cx/2KZOeob $SJM $PZZA $JNJ $TSM $CMCSA $TME $ZNGA $FB $AMZN $FTCH",0,0,0,0.0
1166418246821646337,fuckCNBC,2019-08-27,Why Johnson & Johnson’s Stock Rose After Ordered to Pay $572M Fine In Opioid Outbreak Verdict https://ift.tt/2Lfqrzi $spy $baba $aapl $amzn $bidu $ebay $jd $nvda $amd $tsla $mcd $dpz $mo $m $jpm $gs $nflx $fb $twtr,0,0,0,0.5083333333333333
1166487684191326209,TampaEFL,2019-08-27,Hey $msft do your thing. Hey Johnson & Johnson what’s up. Hey Coke ...,0,0,0,0.0
1167700202972733440,dividendc2,2019-08-31,MY TOP5 Best companies EEUU long term :1: Microsoft Corp $MSFT2: Apple Inc $AAPL3: Johnson & Johnson $JNJ     (Dividend Kings)4: http://Amazon.com   Inc $AMZN5: Procter & Gamble Co $PG    (Dividend Kings),0,4,14,0.475
1174376121174872064,MelaynaLokosky,2019-09-18,For context of Unsworth v Musk & while each case differs: AFTER mediation failed w Johnson & Johnson's Acclarent in my caseOVER A YEAR LATER we still have not heard from the judge regarding summary judgment (did discovery warrant a jury trial)THIS is common.$TSLA $TSLAQ,0,1,0,-0.25
1174763511672532993,MelaynaLokosky,2019-09-19,EX: Johnson & Johnson #Acclarent Stratus was CLEARED (not approved) for use with SALINE (clear sterile water) by @US_FDA Tesla Autopilot CLEARED (not approved) LEVEL 2 HANDS ON THE WHEEL autonomous driving by @NHTSAgov 5$JNJ $TSLA $TSLAQ @NHTSAgov @FTC @FDADeviceInfo,1,0,1,0.25
1174763686587580416,MelaynaLokosky,2019-09-19,"EX: While Johnson & Johnson Acclarent was under @TheJusticeDept criminal investigation, $JNJ *decided* on a Stratus recall initially from the US market 2013 & DOJ decided on a worldwide ban in 2016 AFTER the executive trials. 11$TSLA $TSLAQ @FBI @NHTSAgov @FTC",1,0,1,-0.2
1175675367568416768,dividendc2,2019-09-22,Mis TOP10 Compañías mejor gestionadas del mundo Microsoft Corp $MSFTApple Inc $AAPLAmazon  Inc $AMZNJohnson & Johnson $JNJBerkshire Hathaway Inc $BRK.BFacebook Inc $FBAlphabet Inc $GOOGLNestlé SA $NESN: VTXProcter & Gamble Co $PGWalt Disney Co $DIS,0,9,28,0.0
1180827293930971136,gualestrit,2019-10-06,Peso en el S&P 500 (6/10/19)4.31% $MSFT Microsoft3.88% $AAPL Apple2.97% $AMZN Amazon1.79% $FB Facebook1.66% $BRK.B Berkshire Hathaway1.49% $GOOG Alphabet Class C1.49% $JPM JPMorgan Chase1.48% $GOOGL Alphabet Class A1.43% $JNJ Johnson & Johnson1.26% $PG Procter & Gamble,3,43,118,0.0
1181925549041684481,pkchin888,2019-10-09,"#Oct9th #PreMarketsMovers Stocks making the biggest moves in the premarket: Levi Strauss, Apple, Johnson & Johnson & more https://cnb.cx/35gXkVA by Fred Imbert @foimbert thanku.$LEVI $AAPL $JNJ $BIIB $AMZN $ISRG $BRK.A $BYND",0,0,0,0.5
1182576548987265024,dividendc2,2019-10-11,STOCKS LEADERSUnilever NV $UNA : AEXTaiwan Semiconductor Manufacturing Co Ltd $TSMNestle SA $NESN : VTXApple Inc $AAPLMicrosoft Corp $MSFTJohnson & Johnson $JNJProcter & Gamble Co $PGAmazon  Inc $AMZNAcciones líderes para comprar y mantener a muy largo plazo,0,1,14,0.0
1184064525718433793,FaisamTrader,2019-10-15,"$spy $gspc $aapl $nflx $goog $tsla Johnson & Johnson shares rise after earnings beat estimates, company raises guidance",0,0,1,0.0
1184105702551441411,FaisamTrader,2019-10-15,"$spy $gspc $aapl $nflx $goog $tsla UnitedHealth, J.P. Morgan Chase, Johnson & Johnson earnings beats adding combined 119 points to the Dow",0,0,0,0.0
1185184325823799296,FaisamTrader,2019-10-18,$spy $gspc $aapl $nflx $goog $tsla Johnson & Johnson's stock drops after baby powder recall,0,0,0,0.0
1187045546445295617,MelaynaLokosky,2019-10-23,Johnson & Johnson and Tesla astroturfing campaigns & the differences: $JNJ spends $2+ billion annually in advertising $TSLA falsely claims not to advertise#JNJ rarely uses the same astroturfing account twice (very expensive) #Tesla manipulates abusive fans to astroturf & dox,0,0,1,-0.18750000000000003
1187142554954928130,FaisamTrader,2019-10-23,$spy $gspc $aapl $nflx $goog $tsla Johnson & Johnson restates earnings over opioid settlement,0,0,0,0.0
1187440668509126656,papaspoppinpeny,2019-10-24,$DECN Enters New Phase After High Court Hearing With Johnson & Johnson a Strong Case With Huge Settlement Potentialhttp://app.quotemedia.com/quotetools/newsStory.go?webmasterId=501&storyId=5900213671889490&topic=DECN…See the Corporate profile: http://thestreetnow.com/spotlight/decn/$JNJ $AAPL $NEIK $AMZN $WMT $IDTA,0,1,1,0.22593939393939397
1187751263640997889,papaspoppinpeny,2019-10-25,$DECN Enters New Phase After High Court Hearing With Johnson & Johnson a Strong Case With Huge Settlement Potentialhttp://app.quotemedia.com/quotetools/newsStory.go?webmasterId=501&storyId=5900213671889490&topic=DECN…See the Corporate profile: http://thestreetnow.com/spotlight/decn/$JNJ $AAPL $NEIK $AMZN $WMT $IDTA,0,0,0,0.22593939393939397
1189253147702808579,papaspoppinpeny,2019-10-29,$DECN Enters New Phase After High Court Hearing With Johnson & Johnson a Strong Case With Huge Settlement Potentialhttp://app.quotemedia.com/quotetools/newsStory.go?webmasterId=501&storyId=5900213671889490&topic=DECN…See the Corporate profile: http://thestreetnow.com/spotlight/decn/$JNJ $AAPL $NEIK $AMZN $WMT $IDTA,0,1,1,0.22593939393939397
1189609284230959105,papaspoppinpeny,2019-10-30,"$DECN News October 24, 2019DECN enters New Phase After High Court Hearing With Johnson & Johnson a Strong Case With Huge Settlement Potentialhttp://app.quotemedia.com/quotetools/newsStory.go?webmasterId=501&storyId=5900213671889490&topic=DECN…See the Corporate profile: http://thestreetnow.com/spotlight/decn/$JNJ $AAPL $NEIK $AMZN $WMT $IDTA",0,0,0,0.22593939393939397
1189862500243820545,papaspoppinpeny,2019-10-31,"$DECN News October 24, 2019Decision Diagnostics Corp. enters New Phase After High Court Hearing With Johnson & Johnson a Strong Case With Huge Settlement Potentialhttp://app.quotemedia.com/quotetools/newsStory.go?webmasterId=501&storyId=5900213671889490&topic=DECN…Undervalued Stocks to Buy Report:http://thestreetnow.com/spotlight/ur/$JNJ $AAPL $NEIK $AMZN $WMT",0,1,0,0.28242424242424247
1191838958298259457,dividendc2,2019-11-05,Mis TOP10 Compañías mejor gestionadas del mundo Microsoft Corp $MSFTApple Inc $AAPLAmazon  Inc $AMZNJohnson & Johnson $JNJBerkshire Hathaway Inc $BRK.BFacebook Inc $FBAlphabet Inc $GOOGLNestlé SA $NESN: VTXProcter & Gamble Co $PGWalt Disney Co $DIS,0,2,11,0.0
1201627834394935297,MelaynaLokosky,2019-12-02,"As reference regarding evidence in a federal criminal trial ex: US Department of Justice DOJ  v $JNJ ex Johnson & Johnson Acclarent executives Facteau & Fabian, there were at least six pull carts full and over a million documents. $TSLA Opposed to civil Unsworth v Musk below.",0,0,5,-0.11666666666666665
1202614927510384640,dividendc2,2019-12-05,"SECTORES - MEJORES COMPAÑÍAS - TOP1Information TechnologyMicrosoft Corp $MSFTConsumer DiscretionaryAmazon .com, Inc. $AMZNFinancialsJPMorgan Chase & Co. $JPMHealth CareJohnson & Johnson $JNJIndustrialsThe Boeing Company $BA",0,6,20,0.0
1204010887822098432,papaspoppinpeny,2019-12-09,$DECN - Decision Diagnostics Corp.2019-20 Stock to WatchDECN Enters Exciting New Phase With Johnson & Johnsonhttp://app.quotemedia.com/quotetools/newsStory.go?webmasterId=501&storyId=5900213671889490&topic=DECN…Currently at $0.01552 week high $0.097$DECN Corporate profile:http://thestreetnow.com/spotlight/decn/$JNJ $AAPL $NEIK $AMZN $WMT $IDTA,0,0,1,0.14909090909090908
1206558647465250818,gualestrit,2019-12-16,"Las empresas estadounidenses mejor gestionadas (Instituto Drucker, 2019) Amazon $AMZN Microsoft $MSFT Apple $AAPL Alphabet $GOOGL Cisco $CSCO Facebook $FB  IBM $IBM Johnson & Johnson $JNJ Intel $INTC 3M $MMM",0,20,39,0.0
1206944707907112967,SpnStockpulse,2019-12-17,"Johnson & Johnson, Apple und United: Neue Trendsignale im Dow Jones Industria.. https://news.stockpulse.de/de/news_53594116/… $AAPL $JNJ $UTX",0,0,0,0.0
1207673656341606400,otcdynamics,2019-12-19,"$AAPL Thinking about trading options or stock in Apple, Axsome Therapeutics, Deere & Co, Johnson & Johnson, or Eli https://otcdynamics.com/aapl-thinking-about-trading-options-or-stock-in-apple-axsome-therapeutics-deere-co-johnson-johnson-or-eli-lilly/?utm_campaign=twitter&utm_medium=twitter&utm_source=twitter…",0,0,0,0.0
1210513500751171585,JackSciarr,2019-12-27,"It’s not a source, just look at the charts$AAPL $GOOG $FB $AMZNOh, here’s something else:“The SNB holds more than $1 billion worth of seven companies: Apple, Alphabet (which owns Google), Microsoft, Facebook, Amazon, Johnson & Johnson, and Exxon.”",0,0,2,0.4
1210848166247116800,dividendc2,2019-12-28,VIG Vanguard Dividend Appreciation ETFMicrosoft  $MSFTVisa $VProcter & Gamble $PGWalmart $WMTJohnson & Johnson $JNJTOP5VIGI Vanguard International Dividend Appreciation Ind FundNestle $NESN:VTXSamsung ElectronicsTencent HoldingsLVMH Moet $MC:PARNovartis $NOVN:VTX,1,5,32,0.0
1210943025159065601,thegreenisback,2019-12-28,Can Johnson & Johnson Break Out In 2020? @themotleyfool #stocks $JNJ $ABBV $GOOG,0,0,2,0.0
1211101150889598976,Jackinator94,2019-12-29,Can Johnson & Johnson Break Out In 2020? @themotleyfool #stocks $JNJ $ABBV $GOOG,0,0,0,0.0
1211654298431639553,thanospsyllaki1,2019-12-30,Better Buy: Pfizer vs. Johnson & Johnson @themotleyfool #stocks $PFE $JNJ $GOOGL $GOOG $MYL,0,0,0,0.5
